Gyro_x,Gyro_y,Gyro_z,Acc_x,Acc_y,Acc_z,Euler_x,Euler_y,Euler_z,Quat_0,Quat_1,Quat_2,Quat_3
-0.0625,-0.4375,0,-0.3,0.19,9.59,-1,-2.25,9.6875,0.996155,0.010437,0.0189819,-0.0846558
-0.125,-0.1875,-0.0625,-0.29,0.15,9.57,-1,-2.25,9.6875,0.996155,0.010437,0.0189819,-0.0846558
-0.0625,-0.0625,0,-0.27,0.17,9.56,-1,-2.25,9.6875,0.996155,0.010437,0.0189819,-0.0846558
0,0.0625,0,-0.28,0.18,9.55,-1,-2.25,9.6875,0.996155,0.010437,0.0189819,-0.0846558
0.0625,0.25,-0.125,-0.29,0.17,9.52,-1,-2.25,9.6875,0.996155,0.010437,0.0189819,-0.0846558
0.1875,0.375,-0.0625,-0.29,0.17,9.61,-1,-2.25,9.6875,0.996155,0.010437,0.0189819,-0.0846558
0.125,0.125,-0.0625,-0.32,0.17,9.57,-1,-2.25,9.6875,0.996155,0.010437,0.0189819,-0.0846558
0.125,0.125,0,-0.29,0.2,9.57,-1,-2.25,9.6875,0.996155,0.010437,0.0189819,-0.0846558
0,0,-0.0625,-0.28,0.18,9.56,-1,-2.25,9.6875,0.996155,0.010437,0.0189819,-0.0846558
-0.0625,-0.0625,0,-0.32,0.18,9.54,-1,-2.25,9.6875,0.996155,0.010437,0.0189819,-0.0846558
-0.125,-0.125,-0.125,-0.31,0.16,9.57,-1,-2.25,9.6875,0.996155,0.010437,0.0189819,-0.0846558
-0.125,-0.3125,-0.125,-0.31,0.18,9.56,-1,-2.25,9.6875,0.996155,0.010437,0.0189819,-0.0846558
0.0625,-0.125,0,-0.29,0.19,9.58,-1,-2.25,9.6875,0.996155,0.010437,0.0189819,-0.0846558
0.125,-0.375,0.125,-0.3,0.18,9.56,-1,-2.25,9.6875,0.996155,0.010437,0.0189819,-0.0846558
-0.0625,-0.125,0.125,-0.28,0.18,9.57,-1,-2.25,9.6875,0.996155,0.010437,0.0189819,-0.0846558
-0.125,-0.1875,0.0625,-0.28,0.17,9.58,-1,-2.25,9.6875,0.996155,0.010437,0.0189819,-0.0846558
-0.0625,-0.0625,0.0625,-0.29,0.19,9.56,-1,-2.25,9.6875,0.996155,0.010437,0.0189819,-0.0846558
0.0625,-0.0625,-0.0625,-0.27,0.41,9.73,-1,-2.25,9.6875,0.996155,0.010437,0.0189819,-0.0846558
0,-2.375,2,0.04,0.94,10.25,-0.9375,-2.1875,9.6875,0.996216,0.0102539,0.0187988,-0.0844727
-2.125,-9.8125,9.0625,-0.22,1.07,10.29,-0.875,-2.125,9.5625,0.996277,0.00939941,0.0180054,-0.0836792
-9.4375,-23.5,16.0625,-0.54,0.96,10.18,-0.6875,-1.875,9.4375,0.99646,0.0078125,0.0161743,-0.0823364
-17.25,-23.5,16.0625,0.2,0.76,10.07,-0.5,-1.5,9.1875,0.996643,0.00585938,0.0130615,-0.0804443
-20.5,-37.9375,22.1875,0.23,0.36,10.55,-0.3125,-1.0625,8.875,0.996887,0.00354004,0.00915527,-0.0778809
-24.0625,-53.25,41.3125,2.44,-0.19,9.84,0,-0.5,8.5,0.997192,0.000732422,0.00488281,-0.0744019
-29.5625,-52.5,61.875,3.66,-0.6,9.06,0.1875,0,7.875,0.99762,-0.0020752,0.000610352,-0.0691528
-29.4375,-37.5,81.8125,3.47,-0.81,7.87,0.4375,0.25,7.125,0.998047,-0.00408936,-0.00238037,-0.0622559
-21.3125,-37.5,81.8125,3.49,-0.9,7.96,0.5,0.5,6.1875,0.998535,-0.00494385,-0.00421143,-0.0540161
-8.6875,-22.0625,97.8125,2.96,-0.89,7.85,0.4375,0.5,5.0625,0.998962,-0.00439453,-0.00445557,-0.0446167
6.875,19.375,119.562,2.29,-1.31,8.3,0.25,0.3125,3.9375,0.99939,-0.00250244,-0.00280762,-0.0344849
22.6875,40.9375,125.688,1.54,-1.37,9.56,-0.0625,-0.0625,2.6875,0.999695,0.000610352,0.000549316,-0.0239258
35.75,66.4375,127.562,0.1,-1.23,10.14,-0.4375,-0.6875,1.5,0.999878,0.00421143,0.00604248,-0.0131226
40.5,66.4375,127.562,-11.17,1.13,13.22,-0.75,-1.4375,0.5,0.999878,0.00695801,0.0128784,-0.00482178
30.75,81.375,26.1875,-8.48,1.45,7.58,-0.875,-1.9375,0.25,0.999817,0.00787354,0.0171509,-0.00262451
10.6875,18.125,-25.25,-6.11,1.97,8.68,-1,-2.125,0.5,0.999756,0.00897217,0.0187378,-0.00476074
12.875,-12.25,-54.3125,-0.86,1.51,10.19,-1.125,-2,1.0625,0.999756,0.0101929,0.0177002,-0.00939941
15.4375,-22.75,-49.25,2.39,0.86,11.35,-1.125,-1.8125,1.5,0.999756,0.010376,0.0158081,-0.0135498
3.5,-22.75,-24.5,2.37,-0.58,10.08,-1.0625,-1.6875,1.75,0.999695,0.00964355,0.0148926,-0.015625
-8.1875,-11.625,-3,0.51,-0.9,9.27,-0.9375,-1.6875,1.8125,0.999756,0.00860596,0.0148926,-0.0158691
-12.375,1.5,4.25,-0.49,-1,9.09,-0.8125,-1.6875,1.75,0.999756,0.00769043,0.0150146,-0.0155029
-10.75,0.1875,4.0625,-0.52,-0.6,9.35,-0.75,-1.6875,1.6875,0.999756,0.00701904,0.0150757,-0.0151367
-7.8125,-0.375,3.4375,-0.57,0.15,8.44,-0.75,-1.6875,1.6875,0.999756,0.00701904,0.0150757,-0.0148315
0,-0.375,4.125,-0.8,0.8,10.45,-0.8125,-1.625,1.625,0.999756,0.00756836,0.0145264,-0.0145264
6.1875,-6.125,5.4375,-0.6,0.91,10.84,-0.8125,-1.5,1.5625,0.999756,0.00738525,0.0133667,-0.0140381
-1.875,-19.625,9.25,0.11,-0.33,8.72,-0.6875,-1.3125,1.5,0.999817,0.00646973,0.0117188,-0.0132446
-10.9375,-23.4375,14.625,-0.22,-0.67,8.55,-0.625,-1.0625,1.375,0.999878,0.00585938,0.00970459,-0.0120239
-6.6875,-23.6875,17.375,0,-0.9,9.55,-0.625,-0.875,1.1875,0.999878,0.00592041,0.00769043,-0.0105591
1.0625,-23.6875,20.3125,0.45,-1.21,10.23,-0.6875,-0.625,1,0.999939,0.00610352,0.00592041,-0.0088501
1.9375,-21.5,20.3125,-0.87,-1.2,9.9,-0.625,-0.4375,0.75,0.999939,0.00598145,0.00427246,-0.00689697
-1.3125,-22.875,21.0625,-1.83,-1.81,9.27,-0.625,-0.25,0.5625,0.999939,0.0057373,0.00238037,-0.00512695
-2.625,-31.9375,14.75,-1.73,-2.24,8.96,-0.5625,0,0.4375,1,0.00524902,-0.000366211,-0.00390625
-5.6875,-30,12.4375,-0.58,-0.41,10.31,-0.4375,0.3125,0.3125,1,0.00402832,-0.00286865,-0.00286865
-14.75,-30,12.4375,-0.66,-0.34,9.98,-0.3125,0.4375,0.1875,1,0.00280762,-0.00421143,-0.00189209
-13.875,-15.4375,11.75,0.56,-0.89,8.89,-0.125,0.5625,0.0625,1,0.00158691,-0.00494385,-0.000976562
-14.625,8.0625,20.0625,1.26,-0.41,8.92,0,0.4375,359.875,1,0.000305176,-0.00427246,0.000732422
-14.6875,19.1875,29.9375,0.14,-1.02,7.94,0,0.25,359.625,1,0.000366211,-0.00262451,0.00323486
0.625,14.8125,36.9375,-0.56,-0.12,9.51,-0.0625,0.125,359.25,1,0.000915527,-0.00140381,0.00634766
6.5,14.8125,36.9375,-1.2,0.13,10.3,-0.1875,0.0625,358.875,0.999939,0.00183105,-0.000854492,0.00952148
11.1875,6.375,37.1875,-0.86,0.36,10.64,-0.1875,0.0625,358.562,0.999939,0.00219727,-0.000732422,0.012207
3.875,3.875,27.25,-0.51,-0.24,9.49,-0.1875,0,358.312,0.999878,0.00219727,-0.000427246,0.0145264
-0.3125,5.5625,25.5,-0.7,-0.29,9.25,-0.1875,0,358.062,0.999878,0.00201416,6.10352e-05,0.0167236
-2,1.125,26,-0.47,-0.3,9.29,-0.1875,0,357.812,0.999817,0.00201416,0.00012207,0.0189209
-0.0625,1.125,26,0.03,-0.12,9.73,-0.1875,0,357.5,0.999756,0.00201416,-0.000183105,0.0214844
0.3125,-3.9375,30.625,0.25,-0.05,9.51,-0.1875,0.0625,357.125,0.999695,0.00201416,-0.000793457,0.0247803
-0.1875,-9.4375,48.3125,0.38,-0.11,9.52,-0.1875,0.1875,356.688,0.999573,0.00195312,-0.00164795,0.0288696
-0.8125,-11.625,58.25,0.17,-0.11,9.46,-0.1875,0.25,356.125,0.999451,0.00195312,-0.00262451,0.0337524
-0.0625,-13.8125,64.5,-0.3,0.04,9.66,-0.1875,0.4375,355.5,0.999207,0.00201416,-0.00378418,0.0391846
0,-13.8125,64.5,-0.81,0.29,10,-0.1875,0.5625,354.875,0.998962,0.00189209,-0.00524902,0.0446777
-1.625,-16.8125,64.75,-0.81,0.22,9.77,-0.125,0.75,354.25,0.998718,0.00152588,-0.00683594,0.0498047
-4.6875,-18.0625,55,-1.34,0.19,9.73,-0.0625,0.9375,353.75,0.998474,0.0010376,-0.00836182,0.0544434
-6.5625,-18.9375,47.25,-1.01,0.16,9.79,0,1.125,353.25,0.99823,0.000427246,-0.0100098,0.0584717
-7.5,-22,42.5,-0.29,0.38,9.38,0.0625,1.3125,352.875,0.997986,-0.000183105,-0.0119019,0.0620117
-8.375,-22,42.5,-0.29,0.43,9.36,0.125,1.5625,352.438,0.997742,-0.000732422,-0.0141602,0.0654297
-7.375,-26.5,40.6875,-0.33,0.49,9.42,0.25,1.875,352.062,0.997498,-0.0010376,-0.0169067,0.0687256
-5.3125,-33.5,38.8125,0.11,0.49,9.44,0.25,2.25,351.688,0.997192,-0.0012207,-0.0197754,0.0720215
-3.625,-31.8125,38.125,0.34,0.46,10.16,0.3125,2.5,351.312,0.996887,-0.00134277,-0.0224609,0.0752563
-3.1875,-33.8125,38.5625,0.71,0.5,10.29,0.375,2.875,350.938,0.996582,-0.00170898,-0.0253906,0.0784912
-6.25,-33.8125,38.5625,0.71,0.57,9.88,0.5,3.25,350.562,0.996216,-0.00244141,-0.0289307,0.0819702
-10.6875,-41.25,41.3125,1.11,1.18,9.64,0.625,3.75,350.188,0.995789,-0.00286865,-0.0335693,0.0853271
-8.375,-75.4375,34,1.28,0.16,8.99,0.75,4.5,349.812,0.9953,-0.00299072,-0.039978,0.0881958
-7.0625,-87.0625,27.8125,1.73,0.5,9.12,0.75,5.3125,349.562,0.994751,-0.00256348,-0.0473022,0.0905762
-1.4375,-103.438,31.5625,1.4,0.27,9.35,0.75,6.3125,349.25,0.99408,-0.00183105,-0.0559692,0.0932617
1.0625,-103.438,31.5625,1.4,0.4,9.85,0.8125,7.5,348.875,0.993164,-0.0010376,-0.06604,0.0963135
-0.25,-119.812,36.6875,0.79,0.51,9.68,0.875,8.75,348.5,0.992065,-0.000183105,-0.0770874,0.0994873
-0.3125,-140.188,37.0625,1.6,0.37,9.84,0.9375,10.125,348.125,0.990723,0.000732422,-0.0888062,0.1026
0.0625,-141.625,40.3125,2.21,0.09,10.34,1.0625,11.5,347.75,0.989258,0.00146484,-0.100708,0.105896
-2.75,-132.312,47.625,1.99,-0.41,10.34,1.25,12.75,347.312,0.987671,0.00152588,-0.111816,0.109802
-8.375,-132.312,47.625,1.99,-0.41,9.58,1.5,13.875,346.75,0.985962,0.000793457,-0.121826,0.114136
-16,-118.25,53.875,2.48,0.02,8.78,1.8125,14.8125,346.188,0.984375,-0.000305176,-0.13031,0.118713
-17.5625,-86.5625,55.3125,2.06,0.15,8.35,2.125,15.625,345.688,0.982788,-0.00115967,-0.137634,0.123169
-13.125,-78.5625,49.0625,2.03,-0.21,8.47,2.3125,16.375,345.188,0.981323,-0.00140381,-0.144226,0.127136
-6,-71.75,41.0625,2.17,-0.22,8.53,2.4375,17.0625,344.812,0.97998,-0.00115967,-0.150146,0.130554
0.3125,-71.75,41.0625,2.17,-0.22,8.78,2.5,17.6875,344.438,0.97876,-0.000488281,-0.155518,0.133545
4.5,-65.5,35,2.4,-0.32,8.53,2.5625,18.25,344.125,0.9776,0.000427246,-0.160278,0.13623
7.8125,-52.625,31.3125,3.39,-0.55,8.82,2.5625,18.75,343.75,0.976562,0.00152588,-0.16449,0.138977
11.3125,-50.0625,34.0625,3.94,-0.47,9.3,2.5625,19.1875,343.438,0.975403,0.00280762,-0.168457,0.141968
14.5625,-46.375,38.3125,3.7,-0.79,8.86,2.5,19.625,343,0.974304,0.00427246,-0.172058,0.145386
17.125,-46.375,38.3125,3.7,-0.79,8.86,2.4375,20,342.562,0.973267,0.00585938,-0.174927,0.148865
20.5625,-37.6875,39.375,3.8,-0.72,9.9,2.4375,20.1875,342.125,0.972351,0.0067749,-0.176575,0.152527
15.625,-13.5,44.75,3.33,-0.48,9.11,2.5625,20.3125,341.688,0.971558,0.0067749,-0.177612,0.15625
5.4375,-9.5625,42.75,2.99,-0.64,8.19,2.6875,20.375,341.25,0.970886,0.00665283,-0.178406,0.159851
4.8125,-9.5,38,3.33,-0.45,8.97,2.6875,20.4375,340.875,0.970215,0.00701904,-0.179016,0.163086
10.375,-9.5,38,3.33,-0.45,8.97,2.6875,20.5,340.5,0.969543,0.00769043,-0.17981,0.166199
12.3125,-10.9375,35.375,3.06,-0.39,9.08,2.75,20.625,340.188,0.968872,0.00817871,-0.180481,0.169189
11.125,-6.3125,33.5625,3.2,-0.48,8.63,2.75,20.625,339.812,0.968323,0.00872803,-0.180847,0.172058
11.5,-5,36,3.62,-0.24,8.54,2.75,20.6875,339.438,0.967712,0.00952148,-0.18103,0.175293
15.5,-8.25,40.4375,3.61,-0.19,8.57,2.6875,20.75,339,0.966919,0.0106812,-0.181458,0.178894
20.3125,-8.25,40.4375,3.61,-0.19,8.57,2.625,20.875,338.5,0.966003,0.012207,-0.182312,0.182983
24.6875,-14.75,45.8125,3.47,-0.02,8.8,2.5625,21.0625,338,0.964844,0.0140381,-0.183777,0.1875
27.3125,-28.75,57.4375,3.67,0,9.2,2.5,21.3125,337.375,0.96344,0.0158691,-0.18573,0.192566
28.3125,-36.625,66.25,3.68,0,9.24,2.5,21.625,336.688,0.961731,0.0177002,-0.188354,0.198364
27.375,-48.625,75.5625,3.58,0.08,8.92,2.5,22.0625,335.875,0.959595,0.0194092,-0.191956,0.204834
26.125,-48.625,75.5625,3.58,0.08,8.92,2.625,22.625,335,0.957092,0.0213623,-0.196716,0.211853
26.8125,-63.1875,82.125,3.27,0.47,8.85,2.6875,23.375,334.125,0.954163,0.0236206,-0.202576,0.218933
28.0625,-76.375,83,3.32,0.98,9.48,2.8125,24.125,333.25,0.95105,0.026001,-0.209106,0.225952
27.625,-86,80.1875,3.28,1.41,9.33,2.9375,25.0625,332.375,0.947754,0.0281982,-0.216614,0.232544
21.875,-99.625,76.875,3.55,1.06,9.02,3.1875,25.9375,331.562,0.944336,0.0300903,-0.224426,0.23877
17.25,-99.625,76.875,3.55,1.06,9.02,3.4375,26.875,330.812,0.940857,0.0319214,-0.232056,0.244751
15.75,-97.125,74.625,3.78,0.81,8.92,3.6875,27.75,330,0.937378,0.0336914,-0.239502,0.250793
16,-95.5625,79.625,4.49,0.52,8.27,3.9375,28.625,329.188,0.933594,0.0355835,-0.246826,0.257202
19.25,-95.5,85.25,4.59,0.37,8.04,4.1875,29.4375,328.25,0.929626,0.0379028,-0.254028,0.26416
25.75,-95,89.1875,4.73,0.33,7.92,4.375,30.3125,327.25,0.925476,0.0407715,-0.261047,0.271545
33.5625,-95.0625,89.1875,4.73,0.33,7.92,4.5625,31.1875,326.25,0.921021,0.0440674,-0.267883,0.279358
40.4375,-96,93,4.78,0.56,8.01,4.75,32.0625,325.125,0.91626,0.0477905,-0.274841,0.287415
45.1875,-99,95.8125,5.02,0.3,8.07,4.9375,33,324.062,0.911255,0.0517578,-0.282166,0.295471
47.1875,-104.25,96.0625,5.5,0.29,7.93,5.125,33.9375,322.938,0.906006,0.0558472,-0.289612,0.303528
47.875,-107.438,97.6875,5.76,0.3,7.69,5.375,34.875,321.812,0.900574,0.0599365,-0.297058,0.311646
49.25,-107.688,97.6875,5.76,0.3,7.69,5.625,35.8125,320.625,0.894958,0.0641479,-0.304138,0.320007
52.0625,-105,99.5,6.22,0.2,7.01,5.8125,36.625,319.438,0.889465,0.0686646,-0.310303,0.328491
59,-95.6875,97.1875,6.18,0.55,7.23,5.9375,37.3125,318.25,0.884155,0.0734253,-0.315125,0.337036
67.1875,-81.9375,91.3125,6,0.81,7.62,5.9375,37.875,317.062,0.879272,0.0782471,-0.318481,0.345398
72.5,-65.125,83.75,6.21,0.91,7.95,5.9375,38.25,316,0.875,0.0828247,-0.320496,0.35321
72.5625,-48.3125,83.75,6.21,0.91,7.95,5.875,38.5,315,0.871216,0.086792,-0.321533,0.360596
68.75,-34.25,78.375,6.19,0.7,8.2,5.875,38.6875,314.062,0.867798,0.0900879,-0.322021,0.367676
61.8125,-25.1875,75.3125,6.44,0.39,7.92,6,38.8125,313.125,0.86438,0.0926514,-0.322632,0.374451
53.125,-23,77.1875,6.44,0.17,7.16,6.125,39,312.188,0.86084,0.0946655,-0.323608,0.381104
45.8125,-25.375,78.875,6.45,0.03,6.78,6.375,39.1875,311.312,0.857056,0.0965576,-0.325195,0.387695
41.75,-31.9375,78.875,6.45,0.03,6.78,6.625,39.1875,311.312,0.852966,0.0988159,-0.327515,0.394287
42,-42.25,79.5625,6.4,-0.1,6.4,6.875,39.9375,310.375,0.848328,0.101746,-0.330627,0.400818
46.0625,-54.9375,78.5,6.55,-0.3,6.17,7.0625,40.5,308.438,0.843323,0.105591,-0.334351,0.407288
52.375,-67.4375,77.75,6.73,-0.32,6.38,7.25,41.1875,307.438,0.83783,0.110229,-0.338745,0.413696
57.25,-79.75,77.6875,6.89,-0.31,6.47,7.4375,41.9375,306.375,0.831909,0.115356,-0.343811,0.420044
58.875,-91.0625,77.6875,6.89,-0.31,6.47,7.6875,42.8125,305.375,0.825562,0.120728,-0.349548,0.426208
58.25,-100.75,78.125,6.61,-0.32,6.65,8,43.75,304.312,0.818909,0.126343,-0.356018,0.432068
55.625,-110.688,76.125,7.18,-0.37,6.26,8.375,44.8125,303.312,0.81189,0.13208,-0.363098,0.437622
53.25,-119.312,76,7.32,-0.41,5.86,8.75,45.875,302.312,0.804688,0.137878,-0.3703,0.443054
53.625,-121.938,75.4375,7.47,-0.68,5.49,9.125,46.875,301.25,0.797363,0.143982,-0.377075,0.448608
58.375,-119.438,75.4375,7.47,-0.68,5.49,9.4375,47.875,300.188,0.7901,0.150391,-0.383179,0.454224
65.875,-114.375,73.625,7.59,-0.97,5.22,9.6875,48.8125,299.062,0.782776,0.157227,-0.388428,0.460022
74.6875,-108.875,70,7.38,-1.17,5.22,9.875,49.6875,297.938,0.775391,0.164551,-0.393127,0.465942
83.0625,-106.375,65.8125,7.27,-0.94,5.43,10,50.625,296.875,0.767883,0.172424,-0.397705,0.471619
88.375,-109.312,61.125,8.7,-0.56,6.65,10.0625,51.625,295.75,0.760254,0.180725,-0.402405,0.476929
90.125,-114,61.125,8.7,-0.56,6.65,10.3125,52.625,295.75,0.75238,0.188721,-0.407227,0.482117
85.9375,-114.625,63.8125,7.29,0,6.26,10.625,53.5,294.688,0.74469,0.195923,-0.411926,0.487244
79.5625,-109.062,66.125,8.06,-1.22,5.07,11,54.375,292.5,0.737122,0.202515,-0.416382,0.492249
74.5625,-102.5,67.25,7.99,-1.41,4.75,11.4375,55.1875,291.375,0.729492,0.208923,-0.420532,0.497375
75.125,-98.75,64.6875,8,-1.36,4.86,11.875,56,290.312,0.721863,0.215637,-0.424316,0.50238
79.125,-97.625,64.6875,8,-1.36,4.86,12.1875,56.75,289.188,0.714355,0.222534,-0.427673,0.507202
82.625,-95.625,59.625,8.27,-0.78,5.2,12.5,57.5,288.188,0.707153,0.22937,-0.430481,0.511902
83.625,-88.625,52.0625,8.27,-0.65,4.88,12.75,58.125,287.125,0.700256,0.235962,-0.432678,0.516479
83.5,-81.3125,48.4375,8.35,-0.72,4.71,12.9375,58.75,286.188,0.693604,0.242493,-0.434448,0.520874
84.4375,-76.3125,44.25,8.35,-1,4.16,13.0625,59.375,285.188,0.687134,0.249207,-0.435791,0.525146
87.625,-73.1875,44.25,8.35,-1,4.16,13.0625,59.9375,284.25,0.680725,0.256287,-0.436768,0.529358
92.1875,-72.8125,40.5625,8.27,-0.96,4.22,13.0625,60.5625,283.25,0.674194,0.263794,-0.437561,0.533325
95.3125,-74.75,32.75,8.04,-0.56,4.55,13,61.25,282.375,0.667664,0.271545,-0.438416,0.536926
95.6875,-78.25,29.5,8.16,-0.35,4.58,12.9375,61.9375,281.438,0.661072,0.279419,-0.439453,0.540161
93.375,-82.375,26.8125,8.27,-0.29,4.45,12.875,62.75,280.625,0.65448,0.287415,-0.440796,0.542908
90.3125,-86.875,26.8125,8.27,-0.29,4.45,12.875,62.75,280.625,0.647827,0.295471,-0.442322,0.545288
87.875,-89.9375,23.75,8.23,-0.25,4.7,12.875,63.5,279.812,0.641296,0.30365,-0.44397,0.547241
85.25,-92.6875,16.1875,8.52,-0.04,3.79,12.8125,65.25,278.312,0.634705,0.312012,-0.44574,0.548706
83.3125,-97.0625,13.125,8.6,-0.06,3.42,12.75,66.1875,277.562,0.628052,0.320679,-0.447571,0.549866
83.4375,-100.875,10.4375,8.74,-0.33,3.05,12.6875,67.125,276.875,0.621277,0.329651,-0.449402,0.550781
85.8125,-104.375,10.4375,8.74,-0.33,3.05,12.5625,68.125,276.125,0.614319,0.338928,-0.450989,0.551636
89.4375,-106.312,8.25,8.79,-0.73,3.08,12.375,69.125,275.375,0.6073,0.348511,-0.452332,0.552307
92.5,-106.812,-0.25,9.05,-0.73,3.21,12,70.125,274.688,0.600464,0.358276,-0.453369,0.552734
94.5,-106.312,-3.625,9.32,-0.9,3.25,11.625,71.125,274.062,0.593689,0.368103,-0.454102,0.552979
94.9375,-104.812,-3.9375,11.03,-1.47,2.8,11.1875,72.0625,273.375,0.587036,0.377686,-0.454712,0.553162
93.25,-101.375,-3.9375,11.03,-1.47,2.8,10.8125,72.9375,273.375,0.580566,0.386414,-0.454773,0.553894
93,-89.3125,0.8125,10.71,-1.36,3.45,10.5625,73.5625,272.688,0.574585,0.393677,-0.453918,0.555664
92.3125,-66.0625,10.1875,9.85,-1.04,5.39,10.375,73.9375,271.188,0.569824,0.39917,-0.452576,0.5578
79.875,-42.3125,10.4375,9.22,-0.08,4,10.3125,74.125,270.625,0.566345,0.402771,-0.451172,0.559875
60.625,-23.4375,10.625,8.96,-0.05,3.3,10.3125,74.25,270.188,0.563843,0.405151,-0.450195,0.561523
43.5625,-14.75,10.625,8.96,-0.05,3.3,10.3125,74.25,270.188,0.561951,0.406738,-0.449707,0.562561
28.625,-12.5,8.5625,9.42,-0.43,2.93,10.4375,74.375,269.875,0.560608,0.40802,-0.449463,0.563232
19.9375,-10.5,2.9375,9.63,-1.2,2.97,10.4375,74.5,269.562,0.559814,0.408813,-0.449036,0.563782
15,-4.0625,4.8125,9.35,-1.32,2.87,10.5,74.4375,269.438,0.559204,0.409119,-0.448547,0.564575
12.0625,2.0625,6.5625,8.37,-1.78,2.62,10.5625,74.375,269.25,0.558716,0.40918,-0.447998,0.565491
11.4375,4.8125,6.5625,8.37,-1.78,2.62,10.625,74.4375,269.125,0.557983,0.40979,-0.447571,0.566101
13.4375,-2.375,3.75,9.65,-1.58,2.53,10.5625,74.4375,269,0.557129,0.410706,-0.447144,0.566589
16.0625,-5.25,4.9375,8.86,-1.47,2.36,10.5625,74.4375,268.812,0.556335,0.411316,-0.446533,0.567444
16.5,-0.5625,5.5625,8.95,-1.52,2.94,10.5625,74.4375,268.625,0.55542,0.411926,-0.445923,0.568298
17,-0.9375,3.3125,9.27,-1.07,2.83,10.5625,74.5,268.5,0.554504,0.412781,-0.445496,0.568909
16.125,-4.5,3.3125,9.27,-1.07,2.83,10.5625,74.5,268.5,0.553711,0.413513,-0.445129,0.569397
13.75,-4.3125,2.875,9.51,-1.01,2.57,10.5625,74.5,268.375,0.553101,0.414062,-0.444763,0.569885
11.4375,-2.5,1.625,9.42,-0.58,2.89,10.5,74.5625,268.188,0.552734,0.41449,-0.444397,0.570312
9.3125,0,2.0625,9.03,-0.18,2.43,10.5,74.5,268.125,0.552551,0.41449,-0.444031,0.57074
5.3125,3.25,0.8125,9.01,-0.11,2.51,10.5,74.5,268.062,0.552551,0.414368,-0.443787,0.570984
2,3.5625,0.8125,9.01,-0.11,2.51,10.5,74.5,268.062,0.552551,0.414429,-0.443726,0.570862
-0.25,-0.25,-1.625,8.93,0.15,2.76,10.4375,74.5,268.125,0.552673,0.41449,-0.444092,0.570374
-5.625,-4.25,-5.3125,8.91,-0.05,2.06,10.375,74.5625,268.312,0.553223,0.414551,-0.44458,0.56958
-8.875,-5.25,-6.5,8.53,-0.08,1.97,10.1875,74.625,268.438,0.553528,0.414795,-0.444946,0.568848
-6.125,-6.125,-8.5,8.83,-0.03,2.58,10.0625,74.8125,268.5,0.553528,0.415588,-0.445557,0.567749
-4.25,-14.5,-8.5,8.83,-0.03,2.58,9.8125,75.0625,268.5,0.553345,0.416931,-0.446411,0.566284
-3.9375,-22.8125,-11.375,9.16,-0.41,2.4,9.5625,75.375,268.625,0.552979,0.418762,-0.44751,0.564392
-3.875,-30.875,-14.9375,9.7,-0.65,2.06,9.25,75.75,268.938,0.552551,0.420776,-0.448853,0.562256
-4.4375,-35.1875,-13.75,9.75,-0.53,1.81,9,76.0625,269.125,0.552063,0.422729,-0.450256,0.560181
-4.875,-35.0625,-12.3125,9.98,-0.05,1.48,8.75,76.4375,269.25,0.551453,0.424622,-0.451538,0.558289
-3.375,-33.4375,-12.3125,9.98,-0.05,1.48,8.75,76.4375,269.25,0.551453,0.426514,-0.452515,0.556702
-0.375,-30.5,-11.25,10.04,0.31,1.87,8.5,76.75,269.375,0.550842,0.428101,-0.453308,0.55542
1.5625,-24.8125,-6.6875,9.93,0.29,1.82,8.0625,77.1875,269.5,0.549805,0.429321,-0.453857,0.554443
1.125,-19.125,-5,9.85,0.22,1.78,7.9375,77.3125,269.5,0.549438,0.430176,-0.454285,0.553772
0.75,-13.5625,-3.5625,9.76,0.22,1.81,7.8125,77.375,269.562,0.549316,0.430725,-0.454529,0.553345
0.875,-8.1875,-3.5625,9.76,0.22,1.81,7.75,77.4375,269.562,0.549194,0.431091,-0.454529,0.553101
1.1875,-4.125,-2.75,9.69,0.25,1.88,7.625,77.4375,269.562,0.549194,0.431274,-0.454529,0.552979
1.0625,-1.9375,-0.625,9.61,0.2,1.87,7.625,77.5,269.562,0.549133,0.431396,-0.45459,0.552856
0.375,-2.25,-0.125,9.62,0.19,1.9,7.625,77.5,269.562,0.549011,0.431519,-0.454712,0.552795
0.4375,-2.125,0.1875,9.59,0.22,1.92,7.625,77.5,269.562,0.54895,0.43158,-0.454712,0.552795
0.75,-0.9375,0.1875,9.59,0.22,1.92,7.375,77.5625,269.625,0.549072,0.432007,-0.454529,0.55249
0.6875,0.0625,0.1875,9.63,0.23,1.89,7.1875,77.5625,269.625,0.549255,0.432312,-0.454346,0.552307
0.5625,1.625,0.9375,9.64,0.26,1.9,6.9375,77.5625,269.688,0.549438,0.432556,-0.454041,0.552185
0.6875,3.1875,1.375,9.63,0.26,1.91,6.75,77.5,269.688,0.549683,0.432617,-0.453674,0.552124
0.5625,4.9375,2.125,9.67,0.23,1.91,6.5625,77.5,269.75,0.549927,0.432617,-0.453369,0.552124
0.3125,6.1875,2.125,9.67,0.23,1.91,6.5625,77.5,269.75,0.550232,0.432495,-0.453003,0.552307
0.1875,7.625,2.9375,9.63,0.23,1.94,6.4375,77.4375,269.75,0.550537,0.432251,-0.452515,0.55249
