Gyro_x,Gyro_y,Gyro_z,Acc_x,Acc_y,Acc_z,Euler_x,Euler_y,Euler_z,Quat_0,Quat_1,Quat_2,Quat_3
-0.6875,-44.375,-21.875,-1.6,-8.75,-8.07,124.625,-14.375,159.562,-0.0839844,-0.109802,-0.873779,0.466248
3.1875,-41.25,-25.75,-1.89,-8.77,-7.97,124.5,-14.4375,159.125,-0.0859985,-0.106262,-0.873596,0.467041
7.375,-35.125,-32.375,-2.11,-9.02,-7.82,124.312,-14.375,158.875,-0.0872192,-0.102539,-0.873352,0.46814
11.5,-28.375,-39.8125,-1.77,-9.27,-7.75,124.062,-14.1875,158.812,-0.0876465,-0.0985718,-0.872986,0.469543
15.8125,-21.3125,-44.6875,-1.33,-9.5,-7.7,123.812,-13.9375,159,-0.0873413,-0.0945435,-0.87262,0.471191
19.625,-14.75,-45.25,-1.06,-9.73,-7.66,123.562,-13.6875,159.25,-0.0864258,-0.0907593,-0.87207,0.473083
22.8125,-11.4375,-42.25,-1.06,-10.1,-7.67,123.25,-13.375,159.562,-0.0854492,-0.0873413,-0.871399,0.475159
25.1875,-12.0625,-37.5,-1.38,-10.26,-7.69,122.938,-13.125,159.875,-0.0845947,-0.0842896,-0.870544,0.477356
27.5625,-16,-33,-1.76,-10.39,-7.74,122.625,-12.9375,160.062,-0.0842896,-0.0814209,-0.869568,0.479736
29.6875,-21.1875,-29.625,-2.04,-10.45,-7.57,122.25,-12.8125,160.125,-0.0844116,-0.0786133,-0.868408,0.4823
31.5,-25.4375,-27.4375,-2.26,-10.5,-7.47,121.875,-12.75,160.125,-0.0849609,-0.0757446,-0.867065,0.484985
32.3125,-27.125,-27.1875,-2.53,-10.59,-7.5,121.438,-12.625,160.062,-0.0856323,-0.072876,-0.865723,0.487671
34,-26.625,-29.8125,-2.76,-10.68,-7.7,121.062,-12.5,160.062,-0.0861206,-0.0698242,-0.864319,0.49054
38,-24.75,-34.4375,-2.55,-11.04,-7.97,120.625,-12.375,160.125,-0.0863037,-0.0665894,-0.862732,0.493713
44.375,-21.4375,-38.9375,-2.38,-11.14,-7.85,120.062,-12.125,160.375,-0.0859985,-0.0631714,-0.860962,0.497375
51.625,-16.625,-42.4375,-2.26,-11.19,-7.65,119.5,-11.875,160.688,-0.085144,-0.0597534,-0.858887,0.501526
58.5,-12.25,-44.6875,-2.25,-11.11,-7.36,118.875,-11.5625,161.188,-0.0838623,-0.0563965,-0.856506,0.506104
63.3125,-8.625,-46.6875,-2.45,-10.94,-6.91,118.188,-11.1875,161.688,-0.0821533,-0.0531006,-0.853943,0.511047
65.9375,-6.5625,-48.8125,-2.51,-10.87,-6.86,117.5,-10.8125,162.312,-0.0802002,-0.0497437,-0.851257,0.516174
66.9375,-6.3125,-51.3125,-2.48,-10.84,-6.91,116.812,-10.375,162.938,-0.078186,-0.0462646,-0.848511,0.521362
68.375,-6.125,-53.6875,-2.39,-10.9,-6.98,116.125,-9.9375,163.562,-0.0759888,-0.0425415,-0.845642,0.526611
70.875,-5.125,-55.625,-2.05,-10.9,-7.19,115.375,-9.5,164.188,-0.0736084,-0.0388184,-0.84259,0.532043
75.3125,-4.25,-56.8125,-1.92,-10.85,-7.1,114.562,-9,164.875,-0.071106,-0.0350342,-0.839355,0.537781
79.875,-4.1875,-56.9375,-1.79,-10.76,-6.87,113.75,-8.5,165.562,-0.0686035,-0.031311,-0.835876,0.543762
83.125,-3.9375,-56.625,-1.56,-10.5,-6.37,112.938,-8.0625,166.25,-0.06604,-0.0275879,-0.832092,0.549927
85.1875,-2.6875,-56.0625,-1.45,-10.4,-6.2,112.062,-7.5625,166.938,-0.0634155,-0.0239868,-0.828247,0.556213
87.25,0.4375,-56,-1.34,-10.35,-6.13,111.188,-7.0625,167.688,-0.0606079,-0.0205688,-0.824219,0.562622
90.3125,5.3125,-56.375,-1.22,-10.27,-6.02,110.312,-6.5,168.438,-0.0574341,-0.017334,-0.820007,0.569153
93.3125,10.25,-56.1875,-0.81,-10.11,-5.45,109.375,-5.9375,169.312,-0.053833,-0.0144043,-0.815613,0.575867
94.5625,13.125,-54.25,-0.71,-10.05,-5.22,108.5,-5.4375,170.125,-0.0501709,-0.0117188,-0.811157,0.582581
93.8125,14.3125,-50.875,-0.67,-10,-5.1,107.562,-4.9375,170.938,-0.0466309,-0.00933838,-0.80658,0.589172
93,14.3125,-47.5625,-0.67,-9.9,-4.92,106.688,-4.4375,171.688,-0.0432129,-0.00720215,-0.802002,0.595703
91.8125,12.75,-44.625,-0.94,-9.68,-4.97,105.812,-4,172.375,-0.0400391,-0.00512695,-0.797424,0.602051
91.0625,10.125,-43.5,-1.02,-9.66,-5.04,104.875,-3.5625,173,-0.0370483,-0.00305176,-0.792847,0.608276
91.3125,6.5625,-43.4375,-0.97,-9.64,-5.06,104,-3.125,173.562,-0.0343628,-0.000732422,-0.788147,0.614502
93.125,4.5625,-43.9375,-0.73,-9.59,-5.02,103.125,-2.6875,174.125,-0.0317993,0.00164795,-0.783325,0.62085
95.5,4.1875,-43.5,-0.31,-9.53,-4.46,102.188,-2.3125,174.625,-0.0292358,0.00408936,-0.778259,0.627258
97.4375,5.9375,-42.375,-0.22,-9.51,-4.02,101.25,-1.875,175.188,-0.0266113,0.00628662,-0.773071,0.633728
98.25,8.875,-40.6875,-0.11,-9.43,-3.56,100.312,-1.4375,175.688,-0.0239258,0.00823975,-0.767761,0.640198
98,13.125,-38.625,-0.19,-9.25,-2.93,99.3125,-1.0625,176.25,-0.0210571,0.0098877,-0.762451,0.646606
96.5,17.125,-37,-0.25,-9.16,-2.83,98.4375,-0.6875,176.812,-0.0180054,0.0111084,-0.757141,0.652893
94.75,20.625,-36.5625,-0.35,-9.17,-2.72,97.5,-0.3125,177.438,-0.0147705,0.012207,-0.751892,0.658997
93.1875,23.5,-36.75,-0.37,-9.23,-2.61,96.5625,0,178,-0.0112915,0.0131226,-0.746643,0.664978
92.5,25.6875,-37.1875,-0.42,-9.14,-2.37,95.6875,0.375,178.688,-0.00769043,0.013916,-0.741394,0.670837
92.375,26.9375,-37.1875,-0.59,-9.14,-2.37,94.8125,0.75,179.312,-0.00396729,0.0146484,-0.736145,0.676697
92.3125,27.125,-38.1875,-0.72,-9.14,-2.29,93.875,1.1875,179.938,-0.000244141,0.0154419,-0.730774,0.682434
92.375,26.6875,-40.0625,-0.67,-9.15,-2.14,93,1.5625,180.562,0.00360107,0.0163574,-0.725403,0.68811
92.6875,27,-41.5625,-0.35,-9.17,-1.51,92.125,2,181.188,0.00756836,0.017395,-0.71991,0.693787
92.5625,28.6875,-42.5625,-0.29,-9.17,-1.3,91.1875,2.375,181.875,0.0116577,0.0183716,-0.714355,0.699463
91.625,30.9375,-42.625,-0.25,-9.07,-1.22,90.3125,2.8125,182.562,0.0159302,0.019165,-0.708801,0.704956
91.625,33.25,-43.1875,-0.19,-8.96,-1.24,89.375,3.25,183.25,0.0203247,0.0198975,-0.703308,0.710327
90.3125,35.625,-44.625,-0.01,-8.93,-1.09,88.5,3.625,183.938,0.0249634,0.0205688,-0.697815,0.715576
89.1875,39.4375,-46.625,0.12,-8.87,-1.16,87.625,4.0625,184.75,0.0299683,0.0211182,-0.692261,0.720703
87.1875,44.375,-48.6875,0.3,-8.86,-1.28,86.75,4.5625,185.562,0.0353394,0.0214844,-0.686768,0.725708
88,49.125,-50.0625,0.67,-8.71,-1.56,85.875,5,186.438,0.0411377,0.0216675,-0.681091,0.730713
88,53.5625,-50.3125,1.01,-8.57,-1.67,84.9375,5.4375,187.312,0.0471191,0.0215454,-0.675171,0.73584
90.375,56.6875,-48.4375,1.34,-8.37,-1.6,83.9375,5.875,188.188,0.0532227,0.0211792,-0.669006,0.741028
94,59.3125,-44.25,1.5,-8.14,-1.46,82.9375,6.1875,189.062,0.0591431,0.0203857,-0.662537,0.746399
99.625,60.625,-38.875,1.7,-7.58,-1.22,81.9375,6.5,189.812,0.0648193,0.0192261,-0.655823,0.751892
100.75,60.875,-32.5625,1.67,-7.25,-1.09,80.875,6.75,190.562,0.0701294,0.0177002,-0.648987,0.757324
100.75,60.8125,-26.625,1.65,-6.93,-1,79.8125,6.875,191.188,0.0750122,0.0158691,-0.64209,0.762756
101.25,60.5625,-21.9375,1.59,-6.53,-0.88,78.75,7,191.812,0.0795898,0.0137939,-0.635132,0.768188
101.438,60.3125,-18.4375,1.37,-5.81,-0.75,77.6875,7.0625,192.375,0.0838623,0.0115967,-0.628113,0.773499
101.188,60.125,-17.375,1.35,-5.51,-0.73,76.6875,7.0625,192.875,0.0880737,0.00927734,-0.621094,0.778748
100.188,60,-17.6875,1.41,-5.16,-0.7,75.625,7.125,193.375,0.0923462,0.00701904,-0.614075,0.783813
99.1875,60.4375,-18.625,1.56,-4.81,-0.72,74.625,7.125,193.938,0.0966187,0.00469971,-0.606995,0.788757
98.625,61.9375,-19.25,2.06,-4.34,-0.76,73.5625,7.125,194.5,0.101074,0.00238037,-0.599854,0.793701
99.25,63.875,-18.875,2.3,-4.16,-0.59,72.5,7.125,195,0.10553,-6.10352e-05,-0.592529,0.798645
100.875,65.375,-16.75,2.48,-3.87,-0.41,71.4375,7.125,195.562,0.109924,-0.00274658,-0.584961,0.803589
103.125,65.6875,-12.9375,2.57,-3.1,0.29,70.3125,7,196,0.114075,-0.0055542,-0.577209,0.808594
104.812,64.5625,-8.3125,2.55,-2.84,0.82,69.25,6.875,196.438,0.117859,-0.00854492,-0.569397,0.813538
104.562,61.5625,-4.4375,2.65,-2.62,1.3,68.1875,6.6875,196.812,0.121155,-0.0115967,-0.561829,0.818237
101.062,57.9375,-0.1875,2.76,-2.36,1.57,67.1875,6.5,197.125,0.124023,-0.0145874,-0.554626,0.822693
95.125,54.25,4.375,3.04,-1.89,1.79,66.3125,6.25,197.375,0.126343,-0.0176392,-0.547913,0.826782
87.9375,54.25,9.375,3.21,-1.69,1.92,65.5,5.9375,197.5,0.128174,-0.020752,-0.541687,0.830505
81.0625,48.125,14.5,3.34,-1.46,1.99,64.6875,5.625,197.625,0.129456,-0.0239868,-0.535889,0.833984
74.3125,46.0625,19.8125,3.39,-1.26,2.19,64,5.25,197.688,0.13031,-0.0274048,-0.530518,0.837158
68,45.375,25.375,3.34,-0.9,2.71,63.375,4.875,197.625,0.130676,-0.0310669,-0.525574,0.840088
61.625,45.375,25.375,3.34,-0.9,2.94,62.875,4.375,197.625,0.130737,-0.0350952,-0.521057,0.842712
55.1875,46.1875,30,3.28,-0.75,3.06,62.375,3.875,197.562,0.130554,-0.0394287,-0.516907,0.845093
49.5625,50.25,38.5,3.22,-0.44,3.17,61.875,3.3125,197.438,0.130127,-0.0441895,-0.513,0.847351
45.3125,52.9375,42.5625,2.96,0.03,3.64,61.4375,2.75,197.312,0.129517,-0.0493774,-0.509155,0.849426
42.9375,56.125,46.375,2.85,0.37,4.12,61.0625,2.0625,197.188,0.128784,-0.0549316,-0.505371,0.851501
41.4375,56.125,50.375,2.74,0.67,4.7,60.6875,1.375,197,0.127747,-0.0606689,-0.50177,0.853394
38.125,56.25,50.375,2.74,0.93,5.2,60.375,0.625,196.75,0.126343,-0.0666504,-0.498596,0.85498
31.8125,57.375,57.8125,2.46,1.21,5.83,60.125,-0.0625,196.562,0.124695,-0.072998,-0.496033,0.856201
22.25,60.9375,60,2.38,1.24,5.85,60.0625,-0.8125,196.312,0.122986,-0.079834,-0.494202,0.856934
11.0625,66.375,61.5625,2.3,1.28,5.85,60.0625,-1.6875,196.062,0.121277,-0.0872192,-0.493042,0.857056
0.5,66.375,62.6875,2.03,1.34,5.82,60.125,-2.5625,195.875,0.119751,-0.0952148,-0.492493,0.85675
-8.875,73.75,63.75,1.71,1.38,5.77,60.3125,-3.5,195.688,0.118347,-0.103943,-0.492432,0.855957
-18.1875,88.1875,63.75,1.33,1.37,5.64,60.625,-4.4375,195.562,0.117188,-0.113281,-0.493042,0.854614
-28.3125,91.9375,61.4375,1.07,1.35,5.41,61.0625,-5.375,195.5,0.116211,-0.122864,-0.494324,0.852661
-38.875,93.8125,58.375,1.02,1.24,5.04,61.625,-6.3125,195.438,0.115356,-0.132507,-0.496338,0.850159
-49.875,93.8125,55.4375,1.17,1.11,4.82,62.25,-7.25,195.375,0.114685,-0.142212,-0.499207,0.846985
-61.375,94.5625,54,1.37,1.02,4.47,63.0625,-8.125,195.375,0.113892,-0.151978,-0.502808,0.843262
-73,95.25,54.6875,1.58,1,3.83,63.9375,-9,195.312,0.112976,-0.161865,-0.507141,0.838928
-83.875,94.5,58.0625,1.97,0.99,3.1,64.9375,-9.9375,195.188,0.111633,-0.171997,-0.512085,0.834106
-94.125,94.375,63.875,1.85,1.12,3.22,66.0625,-10.875,195.062,0.10968,-0.182373,-0.517517,0.828796
-104,94.375,70.0625,1.58,1.28,3.24,67.3125,-11.8125,194.812,0.107117,-0.193176,-0.523743,0.822754
-116.938,95.9375,74.5625,1.37,1.44,3.11,68.75,-12.875,194.5,0.104126,-0.204468,-0.530884,0.815796
-134,100.938,78.1875,1.29,1.3,1.63,70.375,-13.9375,194.188,0.100586,-0.216309,-0.539124,0.807739
-153.75,103.125,82.375,1.15,1,0.22,72.25,-15,193.75,0.0964966,-0.228516,-0.548401,0.798584
-171.938,104,88.125,0.9,0.75,-1.24,74.1875,-16.125,193.25,0.0917969,-0.241028,-0.558105,0.788635
-183.312,104,88.125,0.31,0.79,-3.06,76.25,-17.25,192.625,0.0864258,-0.253784,-0.56781,0.778259
-188.312,102.625,95.125,-0.04,0.77,-3.71,78.375,-18.4375,191.938,0.0804443,-0.266663,-0.577393,0.767456
-191.938,102.062,106.5,-0.13,0.6,-4.26,80.5,-19.625,191.188,0.0741577,-0.279785,-0.586853,0.756226
-195.5,108.438,110.688,-0.1,0.39,-4.69,82.75,-20.8125,190.375,0.067688,-0.293335,-0.59613,0.744263
-199.5,121,115.5,-0.65,0.14,-6.36,85.1875,-22.0625,189.562,0.0614624,-0.307861,-0.605286,0.731506
-203.875,121,115.5,-0.81,0.28,-7.67,87.6875,-23.3125,188.812,0.055481,-0.323303,-0.614136,0.717773
-208.188,134.188,119.938,-0.97,0.54,-8.72,90.375,-24.5,188.062,0.0496216,-0.339417,-0.622742,0.703186
-212.25,151,131.562,-1.38,0.79,-9.52,93.125,-25.75,187.188,0.0435791,-0.35614,-0.630981,0.687866
-215.75,153.188,139,-1.98,1.26,-10.71,96.0625,-27,186.25,0.0369873,-0.373108,-0.638855,0.671753
-220.625,154.688,145.375,-2.19,1.46,-11.76,99.125,-28.1875,185.188,0.0299072,-0.39032,-0.646484,0.654846
-227.812,154.688,145.375,-2.19,1.4,-13.14,102.375,-29.3125,184,0.0223389,-0.407593,-0.653931,0.636963
-235.25,156,149.688,-2.39,1.1,-14.43,105.75,-30.375,182.688,0.0147095,-0.424805,-0.66095,0.618408
-238.438,163.688,154.25,-2.35,0.78,-16.13,109.188,-31.3125,181.375,0.00738525,-0.442078,-0.667236,0.599426
-234.625,173.688,157.312,-2.22,0.91,-16.77,112.688,-32.125,180.125,0.000671387,-0.459717,-0.672546,0.579956
-227.625,183.938,162.625,-2.15,1.13,-17.6,116.312,-32.8125,178.875,-0.00543213,-0.477783,-0.676758,0.560059
-221.5,183.938,162.625,-2.15,1.13,-19.65,120,-33.4375,177.562,-0.0114136,-0.496277,-0.680054,0.539551
-218.625,190.75,170.875,-2.69,1.58,-20.73,123.75,-33.9375,176.062,-0.0177612,-0.515076,-0.682312,0.518555
-218.312,189.688,193.562,-3.62,2.03,-21.96,127.625,-34.375,174.25,-0.0248413,-0.533936,-0.683472,0.497131
-219.188,184.812,206.125,-4.44,2.3,-23.16,131.625,-34.75,172.062,-0.0327148,-0.552917,-0.683472,0.475464
-219.875,175.875,216.438,-5.16,2.79,-24.87,135.562,-35.125,169.562,-0.0414429,-0.571594,-0.682312,0.453857
-218.25,175.875,216.438,-5.16,2.79,-24.87,139.562,-35.375,166.562,-0.0507812,-0.590027,-0.679871,0.432434
-214.375,167.25,226.125,-5.61,2.99,-25.37,143.562,-35.5625,163.25,-0.0603638,-0.608337,-0.67627,0.411072
-209.312,166.375,237.562,-6.67,3.17,-26.61,147.562,-35.5,159.75,-0.069458,-0.626343,-0.671631,0.389526
-203,173.375,234.75,-7.45,2.96,-28.09,151.438,-35.1875,88,-0.0776367,-0.643982,-0.666321,0.367798
-194.125,184.312,227.5,-7.72,2.71,-29.02,155.125,-34.625,90,-0.0841675,-0.661011,-0.660583,0.345825
-182.5,184.312,227.5,-7.72,2.71,-29.02,158.562,-33.6875,91.9375,-0.0890503,-0.677429,-0.654358,0.323975
-167.5,194.438,218.562,-7.82,2.3,-29.93,161.688,-32.625,93.875,-0.0924683,-0.693115,-0.647583,0.302673
-150,192.188,209.5,-7.79,1.24,-30.31,164.562,-31.4375,95.75,-0.0949707,-0.708252,-0.639954,0.282471
-131.312,183.812,212.125,-7.84,1.07,-29.88,167.062,-30.1875,97.6875,-0.0969238,-0.722961,-0.631287,0.26355
-114.438,175.188,217.625,-8.05,0.93,-29.49,169.438,-28.9375,99.6875,-0.0985718,-0.737366,-0.62146,0.245544
-101.562,175.188,217.625,-8.05,0.67,-28.74,171.625,-27.6875,101.75,-0.100159,-0.751587,-0.610718,0.228333
-92.5625,167.75,223.25,-8.82,0.35,-28.64,173.688,-26.4375,103.875,-0.101501,-0.765442,-0.599182,0.211487
-85.6875,163,225.562,-9.7,-0.04,-28.85,175.562,-25.0625,105.938,-0.102234,-0.77887,-0.587219,0.195068
-77.25,165.562,221.938,-10.01,-0.45,-29,177.188,-23.5625,108,-0.101807,-0.79187,-0.574951,0.179016
-63.6875,170.438,216.625,-10.19,-1.32,-29.35,178.5,-22,110.062,-0.0997925,-0.804321,-0.562439,0.163513
-45.125,170.438,216.625,-10.19,-1.8,-29.11,179.562,-20.375,112.062,-0.0960693,-0.816406,-0.549622,0.148804
-23.3125,173.812,212.25,-10.21,-2.23,-28.71,-179.625,-18.6875,114.125,-0.0906372,-0.828125,-0.536438,0.135071
-0.6875,172.312,208.625,-10.09,-2.67,-28.15,-179.188,-17,116.125,-0.0837402,-0.839478,-0.522827,0.122314
20.8125,169.062,208.312,-9.83,-3.46,-27.02,-179,-15.3125,118.188,-0.0755615,-0.850464,-0.508667,0.110596
40.4375,162.625,209.312,-9.55,-3.66,-26.63,-179.062,-13.75,120.312,-0.0662842,-0.861145,-0.494019,0.100098
58.3125,162.625,209.312,-9.55,-3.66,-26.63,-179.312,-12.1875,122.438,-0.0561523,-0.871521,-0.478577,0.0907593
75.3125,154.562,213.125,-9.4,-3.76,-26.29,-179.812,-10.8125,124.625,-0.0452271,-0.881653,-0.462341,0.0827637
92,132.25,224.188,-10.39,-4.27,-24.78,179.5,-9.5,126.875,-0.0335083,-0.891541,-0.445251,0.0762939
108.562,121.375,227.438,-11.03,-4.29,-24.21,178.625,-8.375,129.188,-0.020874,-0.90094,-0.427551,0.071228
126.062,113.312,227.625,-11.75,-4.17,-23.8,177.562,-7.375,131.5,-0.00714111,-0.909851,-0.409424,0.0673828
144.75,113.312,227.625,-11.75,-4.17,-23.8,176.188,-6.4375,133.812,0.00793457,-0.917969,-0.391235,0.0647583
164.75,106.438,223.688,-13.06,-3.49,-22.52,174.625,-5.6875,136,0.024292,-0.925232,-0.373291,0.0634155
184.938,86.6875,206.5,-13.93,-2.6,-20.58,172.875,-5.0625,138.188,0.0418091,-0.931519,-0.355774,0.0634155
203.188,73.375,195.938,-14.34,-2.19,-19.46,170.938,-4.625,140.188,0.0601196,-0.936707,-0.338806,0.0649414
218.875,58.875,183.562,-15.22,-1.52,-17.25,168.812,-4.375,142.125,0.0790405,-0.940796,-0.322571,0.067749
230.375,58.875,183.562,-15.22,-1.52,-17.25,166.688,-4.25,143.875,0.0981445,-0.943726,-0.307495,0.0717163
237.875,45.1875,168.125,-15.61,-1.36,-16.29,164.438,-4.3125,145.438,0.117432,-0.945557,-0.293823,0.0765991
242.188,26.5625,125.375,-15.9,-1.25,-14.55,162.188,-4.4375,146.812,0.136719,-0.946167,-0.28186,0.0817261
244.438,26.4375,99.625,-15.9,-1.22,-14.33,159.875,-4.5,147.875,0.156372,-0.945618,-0.27179,0.0866089
246.625,29.375,74,-15.76,-1.14,-14.37,157.5,-4.5,148.75,0.176514,-0.94397,-0.263611,0.0910034
251.062,29.375,74,-15.76,-1.14,-14.2,155,-4.4375,149.438,0.197388,-0.941223,-0.25708,0.0950928
259.25,30.125,50.625,-15.6,-0.99,-13.87,152.438,-4.3125,149.875,0.218994,-0.937378,-0.251953,0.0992432
268.062,17.4375,15.125,-14.63,-0.08,-12.44,149.812,-4.25,150.188,0.240906,-0.932556,-0.248047,0.103943
274.438,1.9375,3.625,-14.16,0.14,-11.69,147.125,-4.25,150.312,0.262573,-0.926758,-0.245239,0.109619
275.938,-17,-4.0625,-13.76,0.28,-11,144.5,-4.375,150.312,0.283569,-0.920227,-0.243347,0.116516
273.125,-17,-4.0625,-13.76,0.28,-11,141.875,-4.5625,150.25,0.303589,-0.913025,-0.24231,0.124634
267.062,-37.625,-9.9375,-12.78,0.46,-9.42,139.312,-4.9375,150,0.32251,-0.905212,-0.242126,0.133972
259.688,-74.5,-19.3125,-11.98,0.77,-7.92,136.875,-5.3125,149.688,0.340271,-0.896912,-0.242798,0.144226
250.562,-89.0625,-24.5625,-11.68,0.92,-7.32,134.438,-5.8125,312.938,0.356934,-0.888184,-0.244202,0.155212
240.812,-99.9375,-31.9375,-10.78,1.29,-6.1,132.125,-6.25,311.812,0.372559,-0.879028,-0.246521,0.166443
231.375,-99.9375,-31.9375,-10.78,1.29,-6.1,129.812,-6.625,310.688,0.38739,-0.869507,-0.249695,0.177734
223.25,-106.75,-40.8125,-10.24,1.49,-5.48,127.625,-6.875,309.688,0.401672,-0.859497,-0.253662,0.188599
216.562,-106.75,-60.5625,-9.09,1.95,-4.14,125.438,-7,308.875,0.415588,-0.849182,-0.258301,0.19873
210.938,-101.75,-70.75,-8.47,2.37,-2.92,123.312,-7,308.25,0.429138,-0.838562,-0.263428,0.208008
205.188,-96.375,-81.625,-8.26,2.53,-2.47,121.25,-6.875,307.875,0.442383,-0.827698,-0.269165,0.216248
198.062,-96.375,-81.625,-8.26,2.53,-2.1,119.25,-6.5,307.625,0.455078,-0.816589,-0.275757,0.223633
188.875,-94.6875,-93.4375,-7.93,2.6,-2.1,117.375,-6.0625,307.5,0.467102,-0.805359,-0.283264,0.230225
178.812,-96.75,-116.625,-6.29,2.87,-1.04,115.625,-5.5,307.438,0.478455,-0.793884,-0.291687,0.236206
168.75,-98.8125,-125.75,-5.65,2.92,-0.56,113.938,-4.75,307.375,0.489014,-0.782288,-0.300903,0.241638
157.812,-100.688,-132,-5.08,2.93,-0.15,112.438,-4,307.375,0.498657,-0.770752,-0.310791,0.24646
145.125,-100.688,-132,-5.08,2.93,-0.15,111.062,-3.125,307.375,0.507202,-0.759399,-0.321167,0.250793
130.688,-102.062,-135.625,-4.58,2.89,0.21,109.875,-2.25,307.312,0.514648,-0.748474,-0.331909,0.254639
115.125,-105,-137.688,-3.77,2.67,0.91,108.875,-1.3125,307.25,0.520874,-0.737915,-0.342957,0.258057
99.5625,-105.125,-139.312,-3.58,2.55,0.92,108.062,-0.375,307.188,0.526062,-0.727722,-0.35437,0.260864
85.0625,-103.375,-141.875,-3.57,2.37,0.6,107.375,0.5625,307.188,0.530457,-0.717896,-0.366028,0.263062
72,-103.375,-141.875,-3.57,2.37,0.6,106.812,1.625,307.312,0.534241,-0.708374,-0.377991,0.264465
60.875,-100.188,-145.938,-3.7,2.26,0.13,106.375,2.8125,307.5,0.537537,-0.698914,-0.390259,0.265015
51.5625,-96.8125,-158.375,-3.73,1.96,-1.04,106,4,307.75,0.540588,-0.689514,-0.402832,0.264771
44.6875,-93.8125,-164.688,-3.67,1.47,-2.06,105.688,5.3125,308.188,0.543457,-0.679932,-0.415588,0.263916
40.625,-90.5,-170.375,-3.45,1.3,-2.22,105.438,6.625,308.625,0.546326,-0.670044,-0.428467,0.262512
39.25,-88.6875,-170.375,-3.45,1.3,-2.22,105.25,8.0625,309.125,0.549133,-0.65979,-0.441589,0.260925
39.5625,-89.5625,-175.062,-3.15,1.17,-2.27,105.062,9.5,309.625,0.551636,-0.649292,-0.454834,0.259216
38.25,-92.3125,-175.938,-1.79,0.57,-2.41,105,10.875,310.062,0.553589,-0.638733,-0.46814,0.257629
34.25,-96.875,-171.688,-1.31,0.24,-2.56,105,12.25,310.375,0.554688,-0.628296,-0.481567,0.256226
28,-103.125,-163.75,-0.93,-0.16,-2.9,105.125,13.5,310.562,0.55481,-0.618225,-0.494873,0.255127
20.5,-108.938,-163.75,-0.93,-0.16,-2.9,105.375,14.625,310.625,0.553955,-0.608643,-0.507874,0.254517
13.875,-114.438,-153.062,-0.51,-0.56,-3.48,105.688,15.625,310.5,0.552246,-0.599548,-0.520325,0.254517
9.6875,-119.75,-122.188,0.12,-1.71,-5,106,16.4375,310.125,0.549744,-0.591064,-0.532166,0.255493
8.1875,-125.562,-103.062,-0.11,-1.91,-5.41,106.375,17,309.5,0.546387,-0.58313,-0.543213,0.25769
8.4375,-131.875,-85.0625,-0.49,-1.96,-5.5,106.75,17.4375,308.562,0.542175,-0.575684,-0.55365,0.261047
8.875,-140.875,-85.0625,-0.49,-1.96,-5.5,107.25,17.625,308.562,0.536682,-0.568726,-0.563843,0.265747
6.3125,-154.375,-68.25,-0.72,-1.92,-5.35,107.75,17.625,305.688,0.529724,-0.562317,-0.574036,0.271423
-0.6875,-170.062,-41.4375,-1.38,-1.98,-5.51,108.5,17.4375,303.875,0.521057,-0.55658,-0.584473,0.277649
-12.3125,-184.125,-33.6875,-1.47,-2.55,-7.05,109.312,17.125,301.812,0.510742,-0.551392,-0.595337,0.284119
-26.6875,-198,-29.875,-1.46,-2.98,-8.23,110.312,16.6875,299.562,0.499023,-0.546509,-0.606567,0.290527
-40.0625,-209,-29.875,-1.46,-2.98,-8.23,111.438,16.1875,297.188,0.486328,-0.541748,-0.618042,0.296753
-48.8125,-215.75,-28.0625,-1.42,-3.49,-9.33,112.5,15.6875,294.75,0.473206,-0.536743,-0.629517,0.302856
-51.125,-218.688,-30.5625,-1.11,-4.19,-10.79,113.562,15.125,292.188,0.460022,-0.531372,-0.640808,0.308838
-49.125,-218.812,-33.5,-1.21,-4.3,-11.11,114.5,14.5625,289.688,0.447144,-0.525635,-0.651733,0.314697
-45.625,-215.062,-38.75,-1.18,-4.49,-11.32,115.438,14.0625,287.188,0.43457,-0.51947,-0.662476,0.320129
-43.5625,-210.375,-38.75,-1.18,-4.49,-11.32,116.375,13.5625,284.75,0.422119,-0.512817,-0.673218,0.325012
-44.3125,-208.438,-45.8125,-0.99,-4.76,-11.43,117.312,13.125,282.375,0.409607,-0.505676,-0.684143,0.329346
-48.5625,-208,-60.25,0.41,-5.43,-13.17,118.312,12.6875,280,0.39679,-0.49823,-0.695312,0.332947
-54.4375,-208.312,-64.375,0.94,-5.48,-13.85,119.375,12.25,277.562,0.383911,-0.490479,-0.706482,0.335999
-58,-207.438,-65.4375,1.32,-5.61,-14.25,120.375,11.8125,275.125,0.370972,-0.482483,-0.717468,0.338867
-58.9375,-206.688,-65.4375,1.32,-5.61,-14.25,121.375,11.8125,275.125,0.357788,-0.474365,-0.728149,0.341614
-59.125,-207.062,-65.5625,1.3,-5.62,-14.37,122.312,11.3125,272.625,0.344543,-0.466125,-0.738647,0.344116
-60.5625,-206.125,-69.375,1.36,-5.84,-15.27,123.312,10.3125,267.5,0.331421,-0.457581,-0.748962,0.34613
-62.0625,-202.875,-74.375,2.2,-6.25,-16.09,124.25,9.875,264.938,0.318604,-0.44873,-0.759094,0.347839
